date,AAPL,AMZN,BND,GLD,JNJ,JPM,MSFT,VTI,PORTFOLIO,SPY
2025-11-10,0.565578,0.372679,0.112179,0.750301,0.345600,0.693840,0.271942,0.350596,0.458901,0.360766
2025-11-11,0.599397,0.376547,0.115322,0.757193,0.384309,0.687051,0.278679,0.353903,0.469835,0.363881
2025-11-12,0.589054,0.349469,0.114873,0.785503,0.388308,0.712655,0.284863,0.354386,0.474041,0.364640
2025-11-13,0.586032,0.312887,0.111580,0.771070,0.394450,0.654232,0.265130,0.330393,0.454157,0.341995
2025-11-14,0.582894,0.296916,0.109934,0.739106,0.399307,0.622855,0.282450,0.330191,0.449628,0.341775
2025-11-17,0.554131,0.286859,0.110533,0.719169,0.425374,0.605537,0.275688,0.316359,0.439036,0.329275
2025-11-18,0.554015,0.229830,0.111431,0.731659,0.428374,0.600406,0.241250,0.307447,0.428856,0.318112
2025-11-19,0.560523,0.230603,0.110982,0.734481,0.446300,0.621038,0.224483,0.311722,0.432532,0.323204
2025-11-20,0.547100,0.199934,0.112628,0.733972,0.450300,0.594900,0.204890,0.290833,0.417403,0.303036
2025-11-21,0.577548,0.219551,0.115322,0.731289,0.456227,0.592976,0.188999,0.305753,0.424294,0.316015
2025-11-24,0.603290,0.250442,0.117268,0.758720,0.471582,0.592869,0.193733,0.325271,0.439175,0.335385
2025-11-25,0.609391,0.269175,0.119812,0.758164,0.485382,0.619595,0.201263,0.339466,0.450913,0.347946
2025-11-26,0.612761,0.266357,0.121009,0.772227,0.491778,0.644397,0.222695,0.348660,0.462414,0.357251
2025-11-28,0.620315,0.288793,0.119213,0.794246,0.487179,0.673474,0.239090,0.356201,0.474292,0.364660
2025-12-01,0.645011,0.292440,0.114844,0.802896,0.475823,0.651239,0.225818,0.349548,0.470280,0.358429
2025-12-02,0.662966,0.295424,0.115895,0.791285,0.476398,0.645679,0.234028,0.351160,0.473334,0.360946
2025-12-03,0.651112,0.284151,0.117547,0.789620,0.475751,0.668397,0.203127,0.357209,0.470186,0.365658
2025-12-04,0.631065,0.266081,0.115445,0.790776,0.455267,0.689617,0.210959,0.359347,0.469131,0.366657
2025-12-05,0.619908,0.268402,0.114093,0.787584,0.451314,0.683951,0.216802,0.361242,0.467767,0.369253
2025-12-08,0.614737,0.253813,0.112442,0.782866,0.449086,0.684860,0.236597,0.357250,0.468119,0.365139
2025-12-09,0.610611,0.259505,0.111691,0.792025,0.437156,0.606285,0.239115,0.355879,0.457725,0.363961
2025-12-10,0.619908,0.280835,0.114994,0.799658,0.484447,0.657599,0.205217,0.365960,0.468816,0.373007
2025-12-11,0.615550,0.272546,0.114994,0.819040,0.509387,0.696459,0.217583,0.370557,0.479852,0.376202
2025-12-12,0.617003,0.249945,0.111541,0.829216,0.520671,0.702552,0.205142,0.354911,0.474780,0.361405
2025-12-15,0.592772,0.229774,0.112892,0.830882,0.539286,0.710570,0.195799,0.352249,0.470841,0.359348
2025-12-16,0.595678,0.229885,0.114994,0.831298,0.504284,0.686677,0.199752,0.348338,0.465255,0.355634
2025-12-17,0.579582,0.222756,0.114694,0.847026,0.511687,0.683630,0.199072,0.333619,0.460087,0.340717
2025-12-18,0.581616,0.253095,0.117059,0.843695,0.497169,0.673047,0.218867,0.343862,0.465653,0.350841
2025-12-19,0.590216,0.256355,0.115402,0.845777,0.483226,0.695550,0.223753,0.355838,0.472593,0.363084
2025-12-22,0.574527,0.262323,0.115101,0.888380,0.490054,0.726980,0.221235,0.365265,0.480413,0.371576
2025-12-23,0.582604,0.282825,0.114950,0.913406,0.478985,0.742160,0.226095,0.369794,0.487425,0.377845
2025-12-24,0.591029,0.284151,0.117662,0.905495,0.493360,0.759479,0.229042,0.374485,0.493597,0.382692
2025-12-26,0.588647,0.284925,0.117662,0.927745,0.492282,0.752744,0.228261,0.373636,0.493699,0.382551
2025-12-29,0.590739,0.282438,0.119319,0.843834,0.491778,0.730508,0.226725,0.368460,0.483431,0.377625
2025-12-30,0.586787,0.284980,0.118867,0.845175,0.487107,0.728744,0.227682,0.366276,0.482010,0.375942
2025-12-31,0.579698,0.275530,0.115854,0.833241,0.487394,0.722329,0.217961,0.355842,0.474042,0.365748
2026-01-02,0.574759,0.251658,0.115402,0.842354,0.490269,0.739755,0.191064,0.360048,0.471451,0.368251
2026-01-05,0.552969,0.287909,0.117511,0.890832,0.468420,0.785510,0.190837,0.370280,0.480323,0.377364
2026-01-06,0.524497,0.331399,0.117511,0.911278,0.471870,0.796624,0.205092,0.379864,0.486615,0.385556
2026-01-07,0.512701,0.334881,0.118716,0.893006,0.491275,0.755710,0.217583,0.375173,0.481797,0.381090
2026-01-08,0.505205,0.361019,0.116758,0.903460,0.478770,0.770744,0.204084,0.375537,0.480876,0.380949
2026-01-09,0.507123,0.367042,0.119168,0.917245,0.468995,0.767523,0.207031,0.384676,0.484384,0.390082
2026-01-12,0.512236,0.362014,0.118114,0.953141,0.507303,0.742287,0.201742,0.387224,0.487687,0.392265
2026-01-13,0.516885,0.340628,0.119018,0.950366,0.535549,0.669318,0.185347,0.384434,0.477225,0.389481
2026-01-14,0.510551,0.307747,0.121277,0.970303,0.570766,0.653049,0.156914,0.379015,0.470803,0.382652
2026-01-15,0.500382,0.316202,0.119620,0.958229,0.578097,0.660512,0.150064,0.383261,0.470022,0.386417
2026-01-16,0.484810,0.321397,0.117812,0.948793,0.571557,0.677748,0.158123,0.382452,0.469964,0.385255
2026-01-20,0.433501,0.276525,0.113745,1.022528,0.568322,0.625504,0.144674,0.355195,0.448543,0.357056
2026-01-21,0.439021,0.278238,0.116909,1.051994,0.566885,0.621746,0.118458,0.371250,0.450518,0.372718
2026-01-22,0.443089,0.294982,0.117361,1.089879,0.570335,0.630283,0.136162,0.378489,0.461218,0.379888
2026-01-23,0.441287,0.321618,0.118566,1.118605,0.582194,0.598550,0.173460,0.377235,0.468033,0.380388
2026-01-26,0.484112,0.317529,0.119922,1.149598,0.591896,0.616377,0.184365,0.383180,0.483464,0.387398
2026-01-27,0.500731,0.352122,0.119018,1.202331,0.613099,0.612457,0.210305,0.388195,0.498523,0.392926
2026-01-28,0.490097,0.342893,0.118566,1.287723,0.636673,0.614927,0.212949,0.387426,0.504574,0.392786
2026-01-29,0.500789,0.335820,0.118716,1.293922,0.633582,0.645264,0.091737,0.384231,0.487123,0.390022
2026-01-30,0.507762,0.322392,0.118264,1.058239,0.633295,0.642418,0.083653,0.377276,0.468956,0.385876
2026-02-02,0.568949,0.342617,0.117131,0.975807,0.658450,0.654499,0.066226,0.385000,0.475477,0.392766
2026-02-03,0.565869,0.318634,0.117433,1.101443,0.675340,0.690527,0.035601,0.374364,0.479911,0.380989
2026-02-04,0.606602,0.287522,0.116980,1.099963,0.685186,0.703520,0.043106,0.367894,0.486467,0.374300
2026-02-05,0.603232,0.230603,0.121816,1.044037,0.709048,0.665345,-0.008572,0.350302,0.461549,0.357136
2026-02-06,0.616073,0.162246,0.121968,1.106855,0.724860,0.731065,0.010241,0.378853,0.485021,0.383172
2026-02-09,0.597229,0.153404,0.122270,1.160376,0.715157,0.729454,0.041621,0.385647,0.493092,0.389842
2026-02-10,0.591762,0.143678,0.125595,1.138958,0.713073,0.708943,0.040789,0.382250,0.486951,0.386176
2026-02-11,0.602347,0.127763,0.123328,1.163151,0.731113,0.668888,0.018375,0.380915,0.480342,0.385856
2026-02-12,0.522259,0.103006,0.128467,1.088029,0.757634,0.624967,0.012004,0.358835,0.452558,0.364446
2026-02-13,0.487653,0.098530,0.131792,1.139976,0.749728,0.624484,0.010694,0.361423,0.450766,0.365408
2026-02-17,0.534764,0.111572,0.131641,1.073272,0.748865,0.649076,-0.000538,0.363122,0.455383,0.367611
2026-02-18,0.537497,0.131686,0.130432,1.119900,0.760796,0.657935,0.006363,0.370239,0.465295,0.374500
2026-02-19,0.515570,0.132073,0.130885,1.125821,0.774595,0.654015,0.005782,0.367651,0.462295,0.370875
2026-02-20,0.538835,0.161085,0.130734,1.167731,0.742828,0.668727,0.002677,0.376062,0.471156,0.380789
2026-02-23,0.548141,0.134339,0.133152,1.226293,0.766905,0.598282,-0.029531,0.360655,0.457228,0.366689
2026-02-24,0.582805,0.152520,0.132548,1.195439,0.779477,0.596295,-0.018097,0.371776,0.467370,0.376623
2026-02-25,0.594961,0.164014,0.132246,1.189934,0.771457,0.628511,0.011184,0.382371,0.482140,0.388240
2026-02-26,0.587516,0.148983,0.133908,1.208715,0.759174,0.643706,0.014011,0.376952,0.481872,0.380529
2026-02-27,0.536509,0.160477,0.136175,1.237719,0.795012,0.612403,-0.008656,0.369996,0.469364,0.373899
2026-03-02,0.539649,0.151580,0.131597,1.266630,0.795951,0.597691,0.006009,0.371412,0.472380,0.374681
2026-03-03,0.534008,0.153459,0.130384,1.165510,0.782873,0.612188,0.019589,0.357703,0.465505,0.362564
2026-03-04,0.526854,0.198165,0.129626,1.182441,0.772396,0.607517,0.022795,0.367651,0.469867,0.372177
2026-03-05,0.513884,0.209881,0.127048,1.156213,0.731428,0.576160,0.036627,0.358795,0.460060,0.364526
2026-03-06,0.497424,0.178216,0.125532,1.190351,0.736992,0.554307,0.032286,0.340232,0.449825,0.346641
2026-03-09,0.511499,0.179763,0.128716,1.185817,0.752815,0.556670,0.033422,0.351839,0.456838,0.358438
2026-03-10,0.517024,0.184405,0.125229,1.210473,0.760908,0.550280,0.024209,0.348725,0.456166,0.356255
2026-03-11,0.516908,0.175121,0.120226,1.202979,0.755706,0.543783,0.021987,0.347633,0.452613,0.354552
2026-03-12,0.487537,0.157880,0.116133,1.159682,0.748841,0.518924,0.014364,0.326119,0.433115,0.333984
2026-03-13,0.454734,0.147602,0.115072,1.131742,0.745084,0.521877,-0.001563,0.318880,0.420693,0.326433
2026-03-16,0.470437,0.170093,0.119317,1.129846,0.757151,0.536481,0.009543,0.332346,0.433277,0.339932
2026-03-17,0.478638,0.189213,0.121591,1.124480,0.720446,0.540401,0.008180,0.336835,0.434123,0.343457
2026-03-18,0.453687,0.159759,0.117042,1.057267,0.714448,0.544965,-0.011054,0.318435,0.415328,0.324711
2026-03-19,0.447987,0.153625,0.118255,0.972477,0.716761,0.546200,-0.018046,0.316090,0.406907,0.321446
2026-03-20,0.442345,0.134892,0.109310,0.912203,0.700648,0.538629,-0.036094,0.295465,0.388676,0.302502
2026-03-23,0.462702,0.161251,0.113555,0.868998,0.701009,0.556616,-0.033242,0.311034,0.397515,0.316178
2026-03-24,0.463574,0.145225,0.110675,0.869414,0.699925,0.569986,-0.059140,0.306950,0.391587,0.311760
2026-03-25,0.469274,0.169927,0.114920,0.925664,0.733596,0.586201,-0.063431,0.314917,0.403898,0.319070
2026-03-26,0.470844,0.146883,0.108401,0.853271,0.728610,0.566012,-0.076228,0.292270,0.385588,0.295513
2026-03-27,0.447056,0.101569,0.108401,0.918309,0.737353,0.518655,-0.099451,0.270112,0.368223,0.273423
2026-03-30,0.434435,0.110466,0.114010,0.917754,0.752093,0.523649,-0.093923,0.264393,0.368866,0.269165
2026-03-31,0.476079,0.150917,0.116436,0.990425,0.766183,0.579436,-0.065627,0.301430,0.406519,0.306057
2026-04-01,0.486781,0.163627,0.116892,1.025257,0.763870,0.585986,-0.067646,0.311288,0.413980,0.315897
2026-04-02,0.488467,0.159206,0.119326,0.986354,0.756067,0.581798,-0.057322,0.313398,0.413380,0.317082
2026-04-06,0.505567,0.175895,0.117653,0.978213,0.741110,0.594481,-0.058786,0.319280,0.417772,0.323308
2026-04-07,0.474392,0.181311,0.119326,0.997456,0.722613,0.605004,-0.060276,0.320172,0.414895,0.323890
2026-04-08,0.505799,0.222646,0.121456,1.010038,0.743495,0.662048,-0.055126,0.353721,0.441330,0.357609
2026-04-09,0.515047,0.291169,0.121913,1.025673,0.743567,0.674785,-0.058307,0.360820,0.450100,0.365441
2026-04-10,0.514989,0.317308,0.120239,1.022065,0.722975,0.672302,-0.063860,0.359198,0.447431,0.364538
2026-04-13,0.507544,0.325652,0.122673,1.013877,0.719362,0.692864,-0.029784,0.373883,0.460197,0.377872
2026-04-14,0.505392,0.376105,0.125411,1.058886,0.734824,0.679048,-0.007722,0.390029,0.474295,0.394662
2026-04-15,0.549595,0.373232,0.123890,1.037469,0.724492,0.651039,0.037990,0.400535,0.487568,0.405667
2026-04-16,0.531972,0.379863,0.122217,1.035711,0.694651,0.672734,0.060809,0.403740,0.491026,0.409121
2026-04-17,0.571696,0.384615,0.126628,1.062772,0.692050,0.674569,0.067195,0.421995,0.505633,0.426151
2026-04-20,0.588098,0.372016,0.125868,1.045009,0.666833,0.710727,0.055281,0.420697,0.505897,0.423299
2026-04-21,0.548083,0.381023,0.122369,0.987094,0.634102,0.689194,0.070653,0.411083,0.491362,0.413981
2026-04-22,0.588796,0.411141,0.123586,1.013415,0.633668,0.689302,0.092765,0.424795,0.508896,0.428300
2026-04-23,0.590308,0.409593,0.121608,0.993894,0.666544,0.682125,0.049425,0.419034,0.498999,0.422757
2026-04-24,0.576524,0.458831,0.123586,1.004117,0.643784,0.663721,0.071814,0.428162,0.503107,0.433783
2026-04-27,0.556458,0.442971,0.121760,0.988574,0.628177,0.681801,0.072319,0.430109,0.499716,0.436253
2026-04-28,0.574488,0.435124,0.121456,0.951661,0.645879,0.680829,0.083501,0.422401,0.501040,0.429264
