date,AAPL,AMZN,BND,GLD,JNJ,JPM,MSFT,VTI,PORTFOLIO,SPY
2025-03-26,-0.009922,-0.022264,-0.002189,-0.000826,0.004347,-0.000398,-0.013134,-0.011705,-0.007192,-0.011938
2025-03-27,0.010473,0.001144,-0.000411,0.013406,0.008719,-0.011592,0.001564,-0.004230,0.001284,-0.002656
2025-03-28,-0.026580,-0.042908,0.005761,0.007412,0.003555,-0.021240,-0.030160,-0.019929,-0.016736,-0.020138
2025-03-31,0.019413,-0.012765,0.001773,0.014363,0.013011,0.010089,-0.009002,0.005157,0.006498,0.006713
2025-04-01,0.004772,0.010039,0.003142,-0.001978,-0.075916,-0.006686,0.018115,0.003384,-0.003126,0.002824
2025-04-02,0.003136,0.019982,-0.000817,0.002052,0.013768,0.008865,-0.000131,0.007905,0.005896,0.006328
2025-04-03,-0.092456,-0.089791,0.005179,-0.006038,0.028708,-0.069685,-0.023630,-0.050333,-0.041290,-0.049281
2025-04-04,-0.072887,-0.041534,0.000813,-0.023392,-0.041171,-0.074838,-0.035566,-0.058683,-0.049011,-0.058543
2025-04-07,-0.036734,0.024912,-0.012056,-0.021486,-0.017098,0.019783,-0.005502,-0.003260,-0.007986,-0.001781
2025-04-08,-0.049818,-0.026247,-0.005759,0.005444,-0.004116,0.011332,-0.009222,-0.015788,-0.012738,-0.015663
2025-04-09,0.153288,0.119770,0.002344,0.036991,0.006467,0.080555,0.101337,0.101456,0.084091,0.105019
2025-04-10,-0.042394,-0.051701,-0.007980,0.024424,-0.015102,-0.030853,-0.023406,-0.041158,-0.026261,-0.043819
2025-04-11,0.040594,0.020141,-0.001110,0.019087,0.020445,0.040025,0.018618,0.016742,0.023225,0.017843
2025-04-14,0.022054,-0.014875,0.005693,-0.005706,0.017333,-0.006266,-0.001648,0.009208,0.005332,0.009701
2025-04-15,-0.001876,-0.013892,0.002485,0.005232,-0.004794,-0.006774,-0.005363,-0.001742,-0.002801,-0.002801
2025-04-16,-0.038933,-0.029289,0.002754,0.032541,0.001888,-0.015099,-0.036606,-0.020782,-0.016303,-0.022228
2025-04-17,0.013950,-0.009866,-0.002198,-0.004391,0.023130,0.010235,-0.010306,0.002091,0.003656,0.001427
2025-04-21,-0.019393,-0.030647,-0.005506,0.030936,-0.003493,-0.012804,-0.023547,-0.023768,-0.013155,-0.023803
2025-04-22,0.034065,0.035023,0.001799,-0.014196,0.005289,0.028822,0.021441,0.025455,0.019454,0.026018
2025-04-23,0.024332,0.042846,0.002072,-0.023979,-0.015024,0.022454,0.020637,0.017025,0.012481,0.015495
2025-04-24,0.018426,0.032890,0.005653,0.014556,-0.002896,0.015609,0.034483,0.021067,0.018275,0.021049
2025-04-25,0.004367,0.013134,0.003291,-0.010842,-0.002259,-0.004455,0.011748,0.006134,0.002854,0.007225
2025-04-28,0.004109,-0.006826,0.002460,0.014242,0.004981,-0.001355,-0.001761,0.001441,0.002258,0.000381
2025-04-29,0.005092,-0.001652,0.002590,-0.009739,0.003605,0.005756,0.007363,0.006014,0.003667,0.006300
2025-04-30,0.006108,-0.015849,-0.000680,-0.007482,0.002565,0.000000,0.003096,0.000587,0.000290,0.000397
2025-05-01,0.003859,0.031341,-0.002785,-0.020772,-0.011835,0.009280,0.076254,0.006231,0.012706,0.007087
2025-05-02,-0.037362,-0.001157,-0.004928,0.001748,0.010747,0.022763,0.023225,0.015591,0.005304,0.014844
2025-05-05,-0.031459,-0.019107,-0.001375,0.029868,-0.007174,0.000198,0.002045,-0.005667,-0.004636,-0.005734
2025-05-06,-0.001911,-0.007191,0.002204,0.028024,-0.003419,-0.013106,-0.006557,-0.008116,-0.002819,-0.008358
2025-05-07,-0.011385,0.019999,0.001924,-0.014993,0.018321,0.000562,0.000092,0.004146,0.000606,0.004206
2025-05-08,0.006319,0.017858,-0.005350,-0.019694,-0.010426,0.016360,0.011123,0.007859,0.004325,0.006968
2025-05-09,0.005266,0.005102,0.000828,0.007255,-0.009251,-0.001539,0.001278,-0.001114,0.000669,-0.001274
2025-05-12,0.063146,0.080700,-0.003445,-0.028191,-0.000519,0.027541,0.024001,0.033457,0.025779,0.033047
2025-05-13,0.010152,0.013085,-0.000415,0.004259,-0.036979,0.011383,-0.000267,0.006788,0.002371,0.006604
2025-05-14,-0.002818,-0.005299,-0.003458,-0.021038,-0.014012,0.010000,0.008461,0.000657,-0.001440,0.001278
2025-05-15,-0.004145,-0.024162,0.005414,0.015964,0.022205,0.006964,0.002256,0.004077,0.004600,0.004884
2025-05-16,-0.000898,0.002047,0.000690,-0.012087,0.011497,0.000262,0.002516,0.006848,0.001945,0.006334
2025-05-19,-0.011739,0.002773,-0.000276,0.012881,0.007665,-0.010017,0.010126,0.000786,0.000477,0.001094
2025-05-20,-0.009196,-0.010138,-0.001794,0.018622,0.007673,0.003020,-0.001525,-0.003278,-0.000114,-0.003362
2025-05-21,-0.023059,-0.014456,-0.006222,0.007379,-0.003124,-0.017465,-0.012223,-0.017406,-0.012766,-0.016851
2025-05-22,-0.003612,0.009845,0.002782,-0.008861,-0.003721,-0.001417,0.005060,-0.000174,-0.000577,0.000395
2025-05-23,-0.030244,-0.010389,0.001526,0.021906,0.002162,0.000153,-0.010289,-0.005859,-0.005599,-0.006826
2025-05-27,0.025298,0.025026,0.004709,-0.016949,0.010617,0.017567,0.023346,0.020558,0.015622,0.020791
2025-05-28,0.001049,-0.006310,-0.002206,-0.002266,-0.005351,-0.006785,-0.007228,-0.005878,-0.004449,-0.005785
2025-05-29,-0.002345,0.004787,0.003593,0.005925,0.007544,0.003340,0.002886,0.003216,0.003082,0.003947
2025-05-30,0.004501,-0.003354,0.001927,-0.006577,0.010613,-0.001400,0.003663,-0.000827,0.001182,-0.001118
2025-06-02,0.004232,0.008000,-0.002206,0.026581,0.001224,0.002500,0.003497,0.005106,0.005592,0.005633
2025-06-03,0.007784,-0.004549,-0.001105,-0.008856,-0.006306,0.006083,0.002165,0.006898,0.002321,0.005703
2025-06-04,-0.002214,0.007389,0.006225,0.006442,-0.007771,-0.007699,0.001944,-0.000102,-0.000409,-0.000268
2025-06-05,-0.010798,0.003281,-0.001925,-0.005050,0.002872,-0.008591,0.008214,-0.005523,-0.003250,-0.004833
2025-06-06,0.016398,0.027223,-0.005372,-0.013416,0.008916,0.014430,0.005773,0.011655,0.008513,0.010269
2025-06-09,-0.012113,0.015967,0.001523,0.004719,0.001290,0.003801,0.005039,0.000813,0.001016,0.000901
2025-06-10,0.006056,0.002904,0.001936,0.000294,0.007859,0.006973,-0.003871,0.005282,0.003663,0.005670
2025-06-11,-0.019194,-0.020266,0.003174,0.005412,-0.007606,-0.001675,0.003610,-0.002661,-0.004118,-0.002852
2025-06-12,0.002113,0.000188,0.003714,0.012420,0.009017,0.000336,0.013224,0.003208,0.005427,0.003974
2025-06-13,-0.013805,-0.005346,-0.003564,0.013101,0.002809,-0.012265,-0.008165,-0.011815,-0.006937,-0.011180
2025-06-16,0.010028,0.018859,-0.001926,-0.014259,-0.011967,0.020419,0.008801,0.009878,0.006335,0.009514
2025-06-17,-0.014011,-0.005923,0.003170,0.000513,-0.018297,-0.003107,-0.002296,-0.008331,-0.006558,-0.008545
2025-06-18,0.004805,-0.010707,0.000549,-0.005386,-0.010828,0.016474,0.004602,0.000374,0.001917,-0.000151
2025-06-20,0.022485,-0.013316,0.000686,-0.000419,-0.006236,0.003796,-0.005914,-0.002312,0.001446,-0.002349
2025-06-23,0.002488,-0.005818,0.002470,0.003063,0.010214,0.011891,0.018014,0.009611,0.008206,0.009877
2025-06-24,-0.005955,0.020626,0.003011,-0.015719,0.005749,0.010745,0.008457,0.011679,0.004838,0.011047
2025-06-25,0.006291,-0.003666,0.000273,0.003037,0.000592,0.009955,0.004407,-0.001168,0.002961,0.000560
2025-06-26,-0.002778,0.024199,0.002865,-0.001107,-0.001773,0.016510,0.010523,0.008618,0.006586,0.007824
2025-06-27,0.000398,0.028464,-0.002313,-0.018124,0.002631,-0.005680,-0.003035,0.004537,-0.000537,0.004968
2025-06-30,0.020340,-0.017510,0.003954,0.011985,0.002231,0.009752,0.002964,0.005070,0.007094,0.004781
2025-07-01,0.012916,0.004877,-0.000749,0.008923,0.020753,0.001725,-0.010776,0.000000,0.003559,-0.000324
2025-07-02,0.022231,-0.002449,-0.001091,0.005528,-0.002309,0.005475,-0.001951,0.005199,0.005297,0.004533
2025-07-03,0.005225,0.015869,-0.002457,-0.006823,0.002893,0.018582,0.015781,0.008248,0.007857,0.007881
2025-07-07,-0.016858,0.000269,-0.003284,0.000749,-0.004743,-0.013615,-0.002245,-0.007889,-0.007390,-0.007452
2025-07-08,0.000286,-0.018392,-0.000549,-0.010443,0.003349,-0.031476,-0.002210,-0.000065,-0.006339,-0.000548
2025-07-09,0.005381,0.014497,0.003984,0.004471,0.003145,0.001344,0.013874,0.006283,0.006269,0.005997
2025-07-10,0.006015,-0.001258,0.000137,0.002226,0.009022,0.017764,-0.004032,0.002667,0.004495,0.002820
2025-07-11,-0.005885,0.012418,-0.004104,0.009602,-0.005010,-0.004615,0.003669,-0.004217,-0.001363,-0.003515
2025-07-14,-0.012029,0.002978,-0.000137,-0.003655,-0.000510,0.006414,-0.000596,0.002280,-0.000764,0.001908
2025-07-15,0.002349,0.002924,-0.003022,-0.004156,-0.010522,-0.007447,0.005566,-0.005264,-0.002625,-0.004273
2025-07-16,0.005021,-0.013961,0.001929,0.004988,0.061932,-0.002547,-0.000395,0.003790,0.006924,0.003343
2025-07-17,-0.000666,0.003092,0.000275,-0.002174,-0.010924,0.014275,0.012025,0.006509,0.004216,0.006120
2025-07-18,0.005523,0.010050,0.001650,0.002601,0.004418,0.004726,-0.003225,-0.000550,0.002158,-0.000733
2025-07-21,0.006156,0.014018,0.002883,0.015370,0.004032,-0.001030,0.000020,0.001132,0.003793,0.001896
2025-07-22,0.009036,-0.007981,0.001642,0.009485,0.021721,0.001581,-0.009391,0.001163,0.003193,0.000143
2025-07-23,-0.001166,0.003605,-0.002050,-0.012401,0.006967,0.018289,0.001188,0.008425,0.004047,0.008508
2025-07-24,-0.001821,0.017259,-0.001232,-0.006118,0.002720,-0.000708,0.009904,-0.000352,0.001312,0.000331
2025-07-25,0.000561,-0.003402,0.002468,-0.009250,-0.007431,0.006980,0.005540,0.004451,0.001452,0.004224
2025-07-28,0.000795,0.005833,-0.001641,-0.006474,-0.012359,-0.001139,-0.002356,-0.000287,-0.002081,-0.000251
2025-07-29,-0.012988,-0.007646,0.005205,0.002750,0.011370,-0.004157,0.000137,-0.003157,-0.001939,-0.002638
2025-07-30,-0.010508,-0.003550,-0.002589,-0.017273,-0.005056,0.008719,0.001307,-0.001152,-0.002968,-0.001259
2025-07-31,-0.007080,0.017029,0.000137,0.006645,-0.015066,-0.011314,0.039475,-0.004355,0.002092,-0.003751
2025-08-01,-0.025004,-0.082696,0.008662,0.020300,0.015722,-0.023191,-0.017601,-0.016566,-0.013294,-0.016390
2025-08-04,0.004793,-0.014435,0.000680,0.005823,0.022172,0.016899,0.021999,0.015667,0.012135,0.015200
2025-08-05,-0.002115,0.009922,0.000407,0.000804,-0.001754,-0.009821,-0.014730,-0.004412,-0.004555,-0.005070
2025-08-06,0.050907,0.040047,-0.000815,-0.002121,-0.000879,-0.000069,-0.005324,0.006760,0.010127,0.007660
2025-08-07,0.031794,0.003689,-0.000408,0.008438,0.005510,-0.015136,-0.007810,-0.000578,0.002917,-0.000838
2025-08-08,0.042358,-0.001972,-0.002174,-0.000224,0.010494,0.006343,0.002304,0.006301,0.009962,0.007798
2025-08-11,-0.008337,-0.006242,0.000681,-0.014375,0.002827,0.002771,-0.000517,-0.002300,-0.002870,-0.001978
2025-08-12,0.010872,0.000768,0.000136,-0.000907,-0.005983,0.011362,0.014317,0.012231,0.007753,0.010646
2025-08-13,0.016024,0.013952,0.003674,0.003049,0.009492,-0.007922,-0.016363,0.004840,0.002194,0.003423
2025-08-14,-0.002357,0.028589,-0.002847,-0.006339,0.001720,0.012494,0.003650,-0.001480,0.002172,0.000093
2025-08-15,-0.005112,0.000216,-0.001360,0.000586,0.010989,-0.012476,-0.004421,-0.002270,-0.002808,-0.002341
2025-08-18,-0.003023,0.001991,-0.001089,-0.001561,-0.002208,0.003580,-0.005902,0.000379,-0.001089,-0.000218
2025-08-19,-0.001429,-0.015033,0.001908,-0.005473,0.008794,-0.002984,-0.014175,-0.006065,-0.004421,-0.005425
2025-08-20,-0.019735,-0.018420,0.000680,0.010122,0.005849,0.005436,-0.007945,-0.002638,-0.003333,-0.002657
2025-08-21,-0.004911,-0.008311,-0.002447,-0.003470,0.000503,-0.002635,-0.001287,-0.003441,-0.003014,-0.004012
2025-08-22,0.012717,0.031043,0.005043,0.010706,0.002012,0.016365,0.005930,0.017330,0.012348,0.015357
2025-08-25,-0.002634,-0.003933,-0.001356,-0.002415,-0.004908,-0.004523,-0.005855,-0.004809,-0.004035,-0.004401
2025-08-26,0.009465,0.003378,0.001222,0.007262,-0.003501,0.012445,-0.004403,0.004548,0.004312,0.004187
2025-08-27,0.005146,0.001793,0.000949,0.002019,0.001700,0.002378,0.009362,0.002672,0.003660,0.002279
2025-08-28,0.008981,0.010824,0.001219,0.007419,-0.007579,0.005981,0.005723,0.003637,0.004562,0.003541
2025-08-29,-0.001806,-0.011226,-0.001218,0.009650,0.009803,0.001162,-0.005788,-0.005936,-0.001171,-0.005964
2025-09-02,-0.010425,-0.015983,-0.002135,0.023643,0.005023,-0.005706,-0.003099,-0.006945,-0.002703,-0.007410
2025-09-03,0.038090,0.002885,0.003270,0.007832,-0.000337,-0.000634,0.000455,0.004241,0.008008,0.005420
2025-09-04,0.005493,0.042878,0.003802,-0.004419,0.004270,0.014390,0.005185,0.008855,0.007976,0.008357
2025-09-05,-0.000375,-0.014214,0.004735,0.013346,-0.001846,-0.031071,-0.025533,-0.001843,-0.007790,-0.002896
2025-09-08,-0.007551,0.015108,0.003231,0.011388,-0.001681,-0.004994,0.006465,0.003192,0.001728,0.002457
2025-09-09,-0.014839,0.010176,-0.001879,-0.002270,-0.006568,0.016865,0.000422,0.001279,-0.000047,0.002312
2025-09-10,-0.032259,-0.033202,0.001748,0.003592,-0.006612,0.009031,0.003932,0.002555,-0.004095,0.002891
2025-09-11,0.014286,-0.001650,0.002148,-0.001491,0.015416,0.016703,0.001279,0.009260,0.008362,0.008310
2025-09-12,0.017563,-0.007828,-0.001206,0.001972,-0.002465,0.004418,0.017744,-0.001447,0.005119,-0.000335
2025-09-15,0.011236,0.014377,0.001877,0.010405,-0.003707,0.006484,0.010708,0.004872,0.006865,0.005324
2025-09-16,0.006126,0.011321,0.000134,0.002006,-0.005299,0.000939,-0.012263,-0.001350,-0.000821,-0.001377
2025-09-17,0.003527,-0.010382,-0.001740,-0.007715,0.004194,0.008280,0.001925,-0.000891,0.000821,-0.001243
2025-09-18,-0.004645,-0.001684,-0.002547,-0.004006,-0.017156,0.004748,-0.003078,0.006305,-0.001217,0.004673
2025-09-19,0.032033,0.001081,0.000403,0.010607,0.011656,0.004948,0.018645,0.003759,0.011462,0.004953
2025-09-22,0.043096,-0.016632,-0.001881,0.017306,-0.011238,-0.007434,-0.006719,0.004323,0.005398,0.004731
2025-09-23,-0.006443,-0.030400,0.002019,0.004086,0.013604,0.000960,-0.010147,-0.005366,-0.003191,-0.005444
2025-09-24,-0.008332,-0.002265,-0.002015,-0.009063,0.000623,0.002174,0.001807,-0.003657,-0.002678,-0.003182
2025-09-25,0.018073,-0.009355,-0.001077,0.004165,0.005886,0.000096,-0.006116,-0.005354,0.001051,-0.004613
2025-09-26,-0.005489,0.007472,0.000000,0.005772,0.011141,0.008327,0.008737,0.006274,0.005030,0.005729
2025-09-29,-0.004032,0.010875,0.002560,0.016497,0.010628,-0.001171,0.006139,0.002535,0.003978,0.002810
2025-09-30,0.000786,-0.011703,-0.000403,0.008540,0.020923,-0.000824,0.006510,0.003271,0.003919,0.003767
2025-10-01,0.003220,0.004828,0.002522,0.001575,0.003398,-0.014964,0.003398,0.003474,0.000592,0.003407
2025-10-02,0.006577,0.008068,0.001077,-0.003483,-0.000376,-0.010170,-0.007639,0.001458,-0.001123,0.001152
2025-10-03,0.003461,-0.013039,-0.001210,0.008033,0.014303,0.008064,0.003122,0.000546,0.003665,-0.000015
2025-10-06,-0.005155,0.006332,-0.002288,0.018846,-0.002544,0.002107,0.021688,0.003758,0.005267,0.003586
2025-10-07,-0.000818,0.003984,0.001888,0.005159,0.003880,-0.004819,-0.008684,-0.004801,-0.002055,-0.003707
2025-10-08,0.006160,0.015511,0.000000,0.016491,0.004235,-0.011895,0.001660,0.006644,0.003764,0.005963
2025-10-09,-0.015578,0.011189,-0.000673,-0.018453,0.007328,0.004934,-0.004668,-0.003466,-0.003893,-0.002897
2025-10-10,-0.034522,-0.049925,0.003907,0.010098,-0.001884,-0.015187,-0.021899,-0.026795,-0.018242,-0.027028
2025-10-13,0.009744,0.017100,0.001610,0.024301,0.000944,0.023530,0.006047,0.015942,0.012894,0.015344
2025-10-14,0.000444,-0.016722,0.001474,0.007141,-0.000262,-0.019125,-0.000934,-0.000306,-0.002818,-0.001222
2025-10-15,0.006336,-0.003789,-0.000669,0.017332,0.001677,0.011951,-0.000273,0.004743,0.005375,0.004440
2025-10-16,-0.007580,-0.005103,0.003748,0.023387,0.004969,-0.023390,-0.003545,-0.007948,-0.004135,-0.006810
2025-10-17,0.019559,-0.006668,-0.001334,-0.018817,0.005726,-0.003283,0.003851,0.004697,0.002550,0.005676
2025-10-20,0.039439,0.016147,0.001336,0.036402,0.002588,0.016131,0.006250,0.011152,0.016558,0.010400
2025-10-21,0.002021,0.025637,0.001200,-0.064269,-0.009498,-0.017430,0.001684,-0.000121,-0.007760,-0.000015
2025-10-22,-0.016440,-0.018376,0.000000,0.000106,0.005524,-0.010031,0.005564,-0.006074,-0.004913,-0.005199
2025-10-23,0.004372,0.014407,-0.001998,0.004002,-0.002436,0.001462,0.000038,0.006415,0.003067,0.005930
2025-10-24,0.012482,0.014112,0.001335,-0.003353,-0.010755,0.020031,0.005859,0.008157,0.007037,0.008173
2025-10-27,0.022791,0.012310,0.000533,-0.027840,-0.000525,0.012349,0.015107,0.011147,0.008040,0.011798
2025-10-28,0.000707,0.010045,0.000533,-0.007166,-0.017709,0.003978,0.019849,0.001541,0.002153,0.002656
2025-10-29,0.002602,0.004580,-0.004927,-0.003787,-0.001765,0.000491,-0.000959,-0.000710,-0.000576,0.000480
2025-10-30,0.006303,-0.032306,-0.001740,0.019642,0.013130,0.012864,-0.029157,-0.010749,-0.002563,-0.010998
2025-10-31,-0.003795,0.095845,-0.000268,-0.005431,-0.000952,0.005429,-0.015121,0.004011,0.002560,0.003280
2025-11-03,-0.004882,0.040046,-0.001157,0.001793,-0.013819,-0.005689,-0.001506,0.001133,-0.000913,0.001877
2025-11-04,0.003680,-0.018425,0.000539,-0.017517,0.003221,-0.000323,-0.005222,-0.012090,-0.005318,-0.011854
2025-11-05,0.000370,0.003530,-0.002827,0.011564,-0.004602,0.007858,-0.013941,0.004281,0.000767,0.003465
2025-11-06,-0.001370,-0.028617,0.003915,-0.001201,0.005215,0.005583,-0.019836,-0.011376,-0.005652,-0.010729
2025-11-07,-0.004819,0.005637,-0.000538,0.006119,-0.002139,0.002520,-0.000563,0.002186,0.000656,0.000985
2025-11-10,0.004549,0.016325,-0.000269,0.027341,0.009862,0.008529,0.018477,0.014632,0.012382,0.015604
2025-11-11,0.021601,0.002818,0.002826,0.003938,0.028767,-0.004008,0.005296,0.002448,0.007495,0.002289
2025-11-12,-0.006467,-0.019671,-0.000403,0.016111,0.002889,0.015176,0.004836,0.000357,0.002861,0.000556
2025-11-13,-0.001901,-0.027109,-0.002953,-0.008083,0.004424,-0.034112,-0.015358,-0.017716,-0.013490,-0.016594
2025-11-14,-0.001978,-0.012164,-0.001481,-0.018048,0.003483,-0.018967,0.013690,-0.000152,-0.003114,-0.000164
2025-11-17,-0.018171,-0.007755,0.000539,-0.011464,0.018629,-0.010672,-0.005273,-0.010398,-0.007307,-0.009316
2025-11-18,-0.000075,-0.044317,0.000809,0.007265,0.002104,-0.003196,-0.026996,-0.006770,-0.007074,-0.008398
2025-11-19,0.004188,0.000629,-0.000404,0.001629,0.012550,0.012892,-0.013508,0.003269,0.002573,0.003863
2025-11-20,-0.008601,-0.024923,0.001482,-0.000293,0.002765,-0.016124,-0.016001,-0.015925,-0.010561,-0.015242
2025-11-21,0.019681,0.016349,0.002421,-0.001547,0.004087,-0.001207,-0.013189,0.011559,0.004862,0.009961
2025-11-24,0.016318,0.025330,0.001745,0.015844,0.010544,-0.000067,0.003982,0.014948,0.010448,0.014719
2025-11-25,0.003805,0.014981,0.002277,-0.000316,0.009377,0.016778,0.006308,0.010711,0.008156,0.009406
2025-11-26,0.002094,-0.002221,0.001069,0.007998,0.004306,0.015314,0.017841,0.006864,0.007927,0.006903
2025-11-28,0.004684,0.017717,-0.001602,0.012424,-0.003083,0.017683,0.013409,0.005591,0.008123,0.005458
2025-12-01,0.015241,0.002830,-0.003904,0.004821,-0.007636,-0.013287,-0.010711,-0.004906,-0.002721,-0.004566
2025-12-02,0.010915,0.002309,0.000943,-0.006440,0.000390,-0.003367,0.006698,0.001195,0.002077,0.001852
2025-12-03,-0.007128,-0.008702,0.001480,-0.000930,-0.000438,0.013804,-0.025041,0.004477,-0.002136,0.003463
2025-12-04,-0.012141,-0.014072,-0.001881,0.000646,-0.013880,0.012719,0.006510,0.001575,-0.000718,0.000731
2025-12-05,-0.006840,0.001833,-0.001211,-0.001782,-0.002716,-0.003353,0.004825,0.001394,-0.000929,0.001900
2025-12-08,-0.003192,-0.011502,-0.001483,-0.002639,-0.001535,0.000539,0.016268,-0.002933,0.000240,-0.003004
2025-12-09,-0.002555,0.004540,-0.000675,0.005137,-0.008233,-0.046635,0.002037,-0.001010,-0.007080,-0.000863
2025-12-10,0.005772,0.016936,0.002971,0.004259,0.032907,0.031946,-0.027357,0.007435,0.007608,0.006632
2025-12-11,-0.002690,-0.006472,0.000000,0.010770,0.016801,0.023443,0.010260,0.003366,0.007513,0.002327
2025-12-12,0.000899,-0.017761,-0.003097,0.005595,0.007476,0.003592,-0.010218,-0.011416,-0.003427,-0.010752
2025-12-15,-0.014985,-0.016137,0.001216,0.000910,0.012241,0.004709,-0.007753,-0.001964,-0.002671,-0.001511
2025-12-16,0.001824,0.000090,0.001889,0.000227,-0.022739,-0.013968,0.003307,-0.002893,-0.003798,-0.002732
2025-12-17,-0.010087,-0.005796,-0.000269,0.008588,0.004921,-0.001806,-0.000567,-0.010916,-0.003527,-0.011004
2025-12-18,0.001288,0.024811,0.002122,-0.001803,-0.009604,-0.006286,0.016509,0.007680,0.003812,0.007551
2025-12-19,0.005437,0.002602,-0.001484,0.001129,-0.009313,0.013450,0.004008,0.008912,0.004735,0.009063
2025-12-22,-0.009866,0.004750,-0.000270,0.023082,0.004603,0.018537,-0.002058,0.006953,0.005310,0.006230
2025-12-23,0.005130,0.016241,-0.000135,0.013252,-0.007428,0.008790,0.003980,0.003317,0.004737,0.004570
2025-12-24,0.005324,0.001034,0.002432,-0.004134,0.009719,0.009941,0.002403,0.003425,0.004150,0.003518
2025-12-26,-0.001497,0.000602,0.000000,0.011677,-0.000722,-0.003828,-0.000635,-0.000618,0.000068,-0.000101
2025-12-29,0.001317,-0.001935,0.001483,-0.043528,-0.000337,-0.012686,-0.001251,-0.003768,-0.006874,-0.003564
2025-12-30,-0.002484,0.001982,-0.000404,0.000728,-0.003132,-0.001019,0.000780,-0.001596,-0.000958,-0.001221
2025-12-31,-0.004468,-0.007354,-0.002693,-0.006468,0.000193,-0.003710,-0.007918,-0.007636,-0.005376,-0.007409
2026-01-02,-0.003127,-0.018716,-0.000405,0.004971,0.001933,0.010117,-0.022083,0.003102,-0.001758,0.001833
2026-01-05,-0.013837,0.028962,0.001891,0.026313,-0.014661,0.026300,-0.000190,0.007523,0.006029,0.006660
2026-01-06,-0.018334,0.033768,0.000000,0.010813,0.002349,0.006225,0.011970,0.006994,0.004250,0.005947
2026-01-07,-0.007737,0.002615,0.001078,-0.009560,0.013184,-0.022773,0.010365,-0.003400,-0.003241,-0.003223
2026-01-08,-0.004955,0.019581,-0.001751,0.005523,-0.008386,0.008563,-0.011087,0.000265,-0.000621,-0.000102
2026-01-09,0.001274,0.004426,0.002158,0.007242,-0.006610,-0.001819,0.002447,0.006644,0.002369,0.006613
2026-01-12,0.003393,-0.003679,-0.000942,0.018723,0.026078,-0.014278,-0.004382,0.001840,0.002225,0.001570
2026-01-13,0.003074,-0.015702,0.000808,-0.001421,0.018739,-0.041881,-0.013643,-0.002011,-0.007032,-0.001999
2026-01-14,-0.004175,-0.024526,0.002019,0.010222,0.022935,-0.009746,-0.023987,-0.003914,-0.004348,-0.004915
2026-01-15,-0.006732,0.006465,-0.001478,-0.006128,0.004667,0.004515,-0.005921,0.003079,-0.000531,0.002723
2026-01-16,-0.010379,0.003947,-0.001615,-0.004819,-0.004145,0.010380,0.007007,-0.000585,-0.000039,-0.000838
2026-01-20,-0.034556,-0.033958,-0.003639,0.037836,-0.002058,-0.031139,-0.011612,-0.019716,-0.014572,-0.020357
2026-01-21,0.003851,0.001342,0.002841,0.014569,-0.000917,-0.002312,-0.022903,0.011847,0.001364,0.011541
2026-01-22,0.002827,0.013099,0.000405,0.018463,0.002202,0.005264,0.015829,0.005279,0.007376,0.005223
2026-01-23,-0.001248,0.020568,0.001079,0.013745,0.007552,-0.019464,0.032828,-0.000909,0.004664,0.000363
2026-01-26,0.029713,-0.003094,0.001212,0.014629,0.006133,0.011151,0.009293,0.004316,0.010511,0.005078
2026-01-27,0.011198,0.026256,-0.000807,0.024532,0.013319,-0.002425,0.021902,0.003625,0.010151,0.003984
2026-01-28,-0.007085,-0.006825,-0.000404,0.038773,0.014614,0.001532,0.002185,-0.000554,0.004038,-0.000101
2026-01-29,0.007175,-0.005267,0.000135,0.002709,-0.001888,0.018785,-0.099931,-0.002303,-0.011598,-0.001984
2026-01-30,0.004646,-0.010053,-0.000404,-0.102742,-0.000176,-0.001730,-0.007405,-0.005025,-0.012216,-0.002983
2026-02-02,0.040581,0.015295,-0.001014,-0.040049,0.015402,0.007356,-0.016082,0.005608,0.004439,0.004971
2026-02-03,-0.001963,-0.017863,0.000271,0.063587,0.010184,0.021776,-0.028722,-0.007679,0.003005,-0.008455
2026-02-04,0.026013,-0.023594,-0.000406,-0.000704,0.005877,0.007686,0.007247,-0.004708,0.004430,-0.004844
2026-02-05,-0.002098,-0.044208,0.004330,-0.026632,0.014160,-0.022410,-0.049542,-0.012860,-0.016763,-0.012489
2026-02-06,0.008010,-0.055548,0.000135,0.030732,0.009252,0.039463,0.018975,0.021144,0.016060,0.019185
2026-02-09,-0.011661,-0.007607,0.000269,0.025403,-0.005625,-0.000930,0.031062,0.004927,0.005435,0.004822
2026-02-10,-0.003423,-0.008432,0.002963,-0.009914,-0.001215,-0.011860,-0.000798,-0.002452,-0.004113,-0.002637
2026-02-11,0.006650,-0.013916,-0.002014,0.011311,0.010531,-0.023438,-0.021536,-0.000965,-0.004445,-0.000231
2026-02-12,-0.049982,-0.021952,0.004575,-0.034728,0.015320,-0.026318,-0.006257,-0.015990,-0.018769,-0.015449
2026-02-13,-0.022733,-0.004058,0.002947,0.024879,-0.004498,-0.000297,-0.001294,0.001905,-0.001233,0.000704
2026-02-17,0.031668,0.011872,-0.000133,-0.031170,-0.000493,0.015138,-0.011113,0.001248,0.003182,0.001613
2026-02-18,0.001781,0.018096,-0.001069,0.022490,0.006822,0.005372,0.006904,0.005221,0.006811,0.005038
2026-02-19,-0.014261,0.000342,0.000401,0.002793,0.007837,-0.002364,-0.000577,-0.001889,-0.002047,-0.002637
